Case_ID,Application_Date,Decision_Date,Processing_Days,Visa_Type,Visa_Class,Applicant_Age,Gender,Applicant_Country,Visa_Country,Processing_Center,Case_Status,Application_Month
C-108166,2024-07-02,2024-08-23,52.0,Student,Study Permit,30.0,Male,China,New Zealand,Chengdu_Center,Approved,July
C-108167,2022-07-08,2022-08-28,51.0,Student,Unknown,25.0,Female,China,New Zealand,Guangzhou_Center,Approved,July
C-108168,2020-12-25,2021-06-30,187.0,Family,IR1,84.0,Other,Japan,Australia,Japan_Main_Center,Approved,December
C-108169,2024-04-25,2024-06-04,40.0,Student,M1,19.0,Male,Nigeria,Japan,Nigeria_Main_Center,Approved,April
C-108170,2024-06-06,2024-08-26,81.0,Student,F1,23.0,Unknown,Vietnam,New Zealand,Vietnam_Main_Center,Denied,June
C-108171,2023-01-24,2023-06-07,134.0,Work,Work Permit,61.0,Female,China,Germany,Chengdu_Center,Approved,January
C-108172,2023-10-13,2023-11-26,44.0,Transit,Transit Visa,65.0,Other,Iran,Canada,Iran_Main_Center,Approved,October
C-108173,2023-03-24,2023-04-25,32.0,Tourist,Visitor Subclass 600,68.0,Male,Vietnam,Singapore,Vietnam_Main_Center,Approved,March
C-108174,2020-04-01,2020-05-16,45.0,Student,F1,20.0,Other,Iran,Switzerland,Iran_Main_Center,Approved,April
C-108175,2024-10-13,2024-11-24,42.0,Tourist,B2,36.0,Other,Bangladesh,Australia,Bangladesh_Main_Center,Approved,October
C-108176,2022-01-12,2022-03-07,54.0,Diplomatic,A1,34.0,Other,Thailand,Switzerland,Thailand_Main_Center,Denied,January
C-108177,2022-01-08,2024-02-26,36.0,Work,H1B,40.0,Male,Turkey,Germany,Turkey_Main_Center,Pending,January
C-108178,2024-02-05,2024-05-07,92.0,Work,Employment Pass,39.0,Female,Thailand,UK,Thailand_Main_Center,Approved,February
C-108179,2022-03-17,2022-04-19,33.0,Tourist,Schengen Tourist,36.0,Female,India,France,Kolkata_Center,Approved,March
C-108180,2021-07-13,2024-02-26,36.0,Student,F1,29.0,Female,Egypt,Canada,Egypt_Main_Center,Pending,July
C-108181,2021-02-11,2024-02-26,36.0,Student,F1,22.0,Male,Thailand,Switzerland,Thailand_Main_Center,Pending,February
C-108182,2023-05-07,2023-07-03,57.0,Student,M1,24.0,Other,Thailand,UK,Thailand_Main_Center,Denied,May
C-108183,2020-05-26,2022-04-06,680.0,Tourist,Tourist Visa,39.0,Other,Colombia,Canada,Colombia_Main_Center,Denied,May
C-108184,2021-01-21,2021-03-30,68.0,Student,F1,21.0,Other,Mexico,Germany,Monterrey_Center,Approved,January
C-108185,2023-08-21,2025-06-28,677.0,Work,Skilled Worker,58.0,Male,Nigeria,Netherlands,Nigeria_Main_Center,Denied,August
C-108186,2023-11-07,2024-01-23,77.0,Transit,Transit Visa,39.0,Other,Bangladesh,France,Bangladesh_Main_Center,Approved,November
C-108187,2024-11-09,2024-12-22,43.0,Tourist,Schengen Tourist,30.0,Female,South Korea,New Zealand,South Korea_Main_Center,Approved,November
C-108188,2022-04-08,2022-05-19,41.0,Tourist,B2,53.0,Female,Spain,Australia,Spain_Main_Center,Approved,April
C-108189,2023-02-02,2024-02-26,36.0,Work,L1,44.0,Male,Kenya,Singapore,Kenya_Main_Center,Pending,February
C-108190,2024-11-17,2025-02-06,81.0,Work,Skilled Worker,42.0,Female,Pakistan,Netherlands,Pakistan_Main_Center,Denied,November
C-108191,2021-09-22,2024-02-26,36.0,Tourist,Tourist Visa,36.0,Other,Mexico,Netherlands,Guadalajara_Center,Pending,September
C-108192,2020-01-11,2020-02-28,48.0,Student,F1,18.0,Male,Canada,UAE,Vancouver_Center,Approved,January
C-108193,2020-05-27,2020-07-08,42.0,Student,F1,26.0,Other,South Korea,Switzerland,South Korea_Main_Center,Approved,May
C-108194,2021-12-03,2022-01-26,54.0,Student,Study Permit,29.0,Female,India,New Zealand,Delhi_Center,Approved,December
C-108195,2021-12-04,2022-03-12,98.0,Work,Unknown,54.0,Other,South Korea,Canada,South Korea_Main_Center,Approved,December
C-108196,2024-11-19,2025-03-27,128.0,Work,Employment Pass,71.0,Other,India,New Zealand,Mumbai_Center,Approved,November
C-108197,2020-07-01,2020-07-31,30.0,Tourist,Unknown,52.0,Female,Thailand,Japan,Thailand_Main_Center,Approved,July
C-108198,2022-07-04,2022-08-12,39.0,Tourist,Schengen Tourist,65.0,Other,Spain,Switzerland,Spain_Main_Center,Denied,July
C-108199,2024-05-13,2024-06-24,42.0,Student,Unknown,25.0,Other,South Korea,Australia,South Korea_Main_Center,Approved,May
C-108200,2022-12-10,2023-01-17,38.0,Tourist,Schengen Tourist,48.0,Female,India,France,Delhi_Center,Unknown,December
C-108201,2023-07-23,2023-09-13,52.0,Tourist,B2,64.0,Male,Colombia,UK,Colombia_Main_Center,Approved,July
C-108202,2023-10-01,2023-12-15,75.0,Work,Work Permit,52.0,Other,Bangladesh,Australia,Bangladesh_Main_Center,Approved,October
C-108203,2023-11-23,2024-01-03,41.0,Tourist,Tourist Visa,39.0,Unknown,Italy,Netherlands,Italy_Main_Center,Approved,November
C-108204,2023-07-15,2023-08-19,35.0,Student,Student Tier 4,29.0,Other,Iran,France,Iran_Main_Center,Approved,July
C-108205,2023-05-15,2023-08-31,108.0,Work,Skilled Worker,50.0,Female,Bangladesh,Canada,Bangladesh_Main_Center,Approved,May
C-108206,2024-02-24,2024-04-07,43.0,Student,F1,21.0,Other,France,Netherlands,France_Main_Center,Approved,February
C-108207,2022-03-18,2022-04-22,35.0,Student,Study Permit,19.0,Female,Brazil,Switzerland,Rio de Janeiro_Center,Approved,March
C-108208,2022-08-11,2022-09-26,46.0,Tourist,Tourist Visa,42.0,Female,Italy,Japan,Italy_Main_Center,Approved,August
C-108209,2024-01-11,2024-03-27,76.0,Transit,C1,34.0,Male,Peru,UK,Peru_Main_Center,Approved,January
C-108210,2020-10-14,2021-03-15,152.0,Family,CR1,20.0,Female,China,France,Guangzhou_Center,Approved,October
C-108211,2021-08-05,2021-10-21,77.0,Work,Skilled Worker,39.0,Other,Russia,New Zealand,Russia_Main_Center,Approved,August
C-108212,2024-11-18,2024-12-23,35.0,Tourist,B2,31.0,Other,Turkey,Canada,Turkey_Main_Center,Approved,November
C-108213,2023-08-14,2023-10-18,65.0,Student,Student Tier 4,19.0,Female,Pakistan,Japan,Pakistan_Main_Center,Approved,August
C-108214,2021-11-01,2022-01-06,66.0,Diplomatic,Unknown,22.0,Male,UK,Netherlands,Manchester_Center,Approved,November
C-108215,2021-11-06,2024-02-26,36.0,Work,Work Permit,47.0,Female,Italy,Canada,Italy_Main_Center,Pending,November
C-108216,2021-01-27,2021-03-22,54.0,Tourist,B2,65.0,Female,UK,Canada,London_Center,Approved,January
C-108217,2024-09-16,2024-10-05,19.0,Tourist,B2,40.0,Other,Germany,Australia,Frankfurt_Center,Denied,September
C-108218,2021-04-11,2021-07-17,97.0,Work,Skilled Worker,51.0,Female,Germany,USA,Frankfurt_Center,Approved,April
C-108219,2024-05-01,2024-07-11,71.0,Work,Work Permit,70.0,Other,Russia,UK,Russia_Main_Center,Approved,May
C-108220,2023-02-20,2023-03-29,37.0,Student,Study Permit,24.0,Male,Russia,Switzerland,Russia_Main_Center,Approved,February
C-108221,2020-12-19,2021-01-12,24.0,Tourist,Visitor Subclass 600,31.0,Female,Turkey,France,Turkey_Main_Center,Denied,December
C-108222,2020-03-07,2020-03-23,16.0,Business,Schengen Business,50.0,Male,Peru,New Zealand,Peru_Main_Center,Approved,March
C-108223,2021-01-31,2021-03-14,42.0,Tourist,Unknown,69.0,Male,France,Singapore,France_Main_Center,Approved,January
C-108224,2021-01-26,2021-03-15,48.0,Student,Student Tier 4,27.0,Female,Thailand,Canada,Thailand_Main_Center,Approved,January
C-108225,2022-02-26,2024-02-26,36.0,Work,H1B,32.0,Female,Spain,UAE,Spain_Main_Center,Pending,February
C-108226,2022-08-08,2022-09-18,41.0,Student,Study Permit,25.0,Other,Vietnam,Germany,Vietnam_Main_Center,Denied,August
C-108227,2022-06-15,2022-08-02,48.0,Student,Student Tier 4,27.0,Other,Italy,Australia,Italy_Main_Center,Denied,June
C-108228,2022-10-21,2022-11-13,23.0,Tourist,Visitor Subclass 600,32.0,Other,Iran,Singapore,Iran_Main_Center,Approved,October
C-108229,2022-02-28,2022-06-01,93.0,Work,L1,27.0,Female,France,UAE,France_Main_Center,Approved,February
C-108230,2021-10-17,2022-04-11,176.0,Family,IR1,11.0,Other,Japan,Australia,Japan_Main_Center,Approved,October
C-108231,2024-03-26,2024-06-04,70.0,Student,Student Tier 4,21.0,Other,Russia,Japan,Russia_Main_Center,Approved,March
C-108232,2023-05-31,2023-07-06,36.0,Student,Student Tier 4,23.0,Female,Bangladesh,Germany,Bangladesh_Main_Center,Denied,May
C-108233,2022-09-16,2022-11-15,60.0,Student,Study Permit,29.0,Male,China,Germany,Guangzhou_Center,Approved,September
C-108234,2021-09-17,2021-10-31,44.0,Student,M1,22.0,Female,Japan,Canada,Japan_Main_Center,Denied,September
C-108235,2024-04-21,2024-06-27,67.0,Student,F1,18.0,Other,Nigeria,Switzerland,Nigeria_Main_Center,Approved,April
C-108236,2023-09-20,2023-10-12,22.0,Tourist,B2,45.0,Female,Brazil,UAE,Sao Paulo_Center,Denied,September
C-108237,2021-08-21,2024-02-26,36.0,Tourist,Tourist Visa,27.0,Male,Thailand,Netherlands,Thailand_Main_Center,Pending,August
C-108238,2021-12-05,2022-02-02,59.0,Student,M1,39.0,Male,China,USA,Shanghai_Center,Denied,December
C-108239,2024-01-29,2024-03-15,46.0,Tourist,B2,50.0,Male,Nigeria,USA,Nigeria_Main_Center,Approved,January
C-108240,2023-04-17,2023-08-23,128.0,Work,H1B,46.0,Male,Philippines,UK,Cebu_Center,Approved,April
C-108241,2021-01-25,2021-05-10,105.0,Work,H1B,38.0,Female,Peru,Germany,Peru_Main_Center,Approved,January
C-108242,2022-05-27,2022-07-03,37.0,Student,Study Permit,28.0,Male,Bangladesh,Japan,Bangladesh_Main_Center,Approved,May
C-108243,2020-05-03,2020-05-19,16.0,Tourist,Schengen Tourist,41.0,Male,Thailand,Japan,Thailand_Main_Center,Denied,May
C-108244,2022-03-11,2024-02-26,36.0,Work,H1B,73.0,Female,Russia,Germany,Russia_Main_Center,Pending,March
C-108245,2022-06-09,2022-08-30,82.0,Work,Employment Pass,22.0,Other,South Korea,Germany,South Korea_Main_Center,Approved,June
C-108246,2022-10-10,2022-11-22,43.0,Student,Study Permit,19.0,Other,Bangladesh,UAE,Bangladesh_Main_Center,Approved,October
C-108247,2021-07-15,2021-11-11,119.0,Work,Work Permit,48.0,Other,Turkey,Singapore,Turkey_Main_Center,Approved,July
C-108248,2024-11-21,2025-03-30,129.0,Work,Skilled Worker,68.0,Female,South Korea,UAE,South Korea_Main_Center,Approved,November
C-108249,2023-01-10,2023-04-11,91.0,Work,H1B,44.0,Other,Turkey,Australia,Turkey_Main_Center,Approved,January
C-108250,2020-07-23,2020-11-13,113.0,Work,L1,69.0,Female,France,Japan,France_Main_Center,Approved,July
C-108251,2023-04-21,2023-07-05,75.0,Work,Employment Pass,64.0,Male,Philippines,France,Cebu_Center,Approved,April
C-108252,2021-02-27,2024-02-26,36.0,Business,Business Visitor,57.0,Male,Vietnam,UK,Vietnam_Main_Center,Pending,February
C-108253,2024-01-03,2024-02-26,36.0,Student,F1,39.0,Female,Kenya,New Zealand,Kenya_Main_Center,Pending,January
C-108254,2024-08-09,2024-11-15,98.0,Work,Skilled Worker,69.0,Female,Thailand,France,Thailand_Main_Center,Approved,August
C-108255,2022-04-12,2022-05-05,23.0,Tourist,Tourist Visa,59.0,Unknown,South Korea,Japan,South Korea_Main_Center,Approved,April
C-108256,2020-12-29,2021-04-30,122.0,Work,Work Permit,22.0,Other,Germany,Australia,Berlin_Center,Denied,December
C-108257,2020-08-31,2020-12-02,93.0,Work,L1,18.0,Other,Germany,Singapore,Frankfurt_Center,Denied,August
C-108258,2020-12-11,2021-01-06,26.0,Tourist,Visitor Subclass 600,56.0,Female,Peru,Singapore,Peru_Main_Center,Approved,December
C-108259,2021-04-23,2021-05-15,22.0,Business,Schengen Business,63.0,Other,Bangladesh,Canada,Bangladesh_Main_Center,Approved,April
C-108260,2020-06-17,2020-08-08,52.0,Student,F1,19.0,Male,Mexico,Japan,Mexico City_Center,Approved,June
C-108261,2023-09-19,2023-11-03,45.0,Tourist,Visitor Subclass 600,39.0,Female,Vietnam,Canada,Vietnam_Main_Center,Denied,September
C-108262,2021-04-01,2021-05-31,60.0,Student,Study Permit,28.0,Female,Colombia,Australia,Colombia_Main_Center,Denied,April
C-108263,2022-08-09,2022-09-06,28.0,Tourist,Schengen Tourist,41.0,Female,Mexico,Netherlands,Guadalajara_Center,Approved,August
C-108264,2024-01-07,2024-05-04,118.0,Work,H1B,42.0,Female,Germany,Singapore,Berlin_Center,Approved,January
C-108265,2021-02-20,2021-03-24,32.0,Tourist,Tourist Visa,38.0,Male,Canada,Japan,Montreal_Center,Approved,February
C-108266,2023-04-26,2024-02-26,36.0,Student,F1,22.0,Other,Egypt,Canada,Egypt_Main_Center,Pending,April
C-108267,2020-11-07,2020-12-04,27.0,Business,Business Visitor,69.0,Female,Iran,Australia,Iran_Main_Center,Approved,November
C-108268,2021-09-10,2021-10-12,32.0,Student,Study Permit,20.0,Female,Brazil,Canada,Sao Paulo_Center,Approved,September
C-108269,2020-07-21,2020-08-27,37.0,Tourist,Visitor Subclass 600,71.0,Female,Brazil,New Zealand,Brasilia_Center,Approved,July
C-108270,2022-08-08,2022-09-17,40.0,Student,M1,22.0,Female,China,Japan,Guangzhou_Center,Approved,August
C-108271,2020-05-21,2024-02-26,36.0,Work,Work Permit,66.0,Female,Turkey,Netherlands,Turkey_Main_Center,Pending,May
C-108272,2024-12-30,2025-01-29,30.0,Tourist,Schengen Tourist,28.0,Other,Pakistan,Netherlands,Pakistan_Main_Center,Approved,December
C-108273,2022-07-21,2022-08-26,36.0,Tourist,Schengen Tourist,18.0,Male,Colombia,Australia,Colombia_Main_Center,Approved,July
C-108274,2024-07-09,2024-08-12,34.0,Business,B1,40.0,Other,Nigeria,Germany,Nigeria_Main_Center,Approved,July
C-108275,2022-03-04,2022-03-22,18.0,Tourist,Schengen Tourist,54.0,Male,Thailand,UAE,Thailand_Main_Center,Approved,March
C-108276,2022-09-08,2022-10-18,40.0,Tourist,Visitor Subclass 600,74.0,Other,France,New Zealand,France_Main_Center,Approved,September
C-108277,2023-07-04,2023-08-07,34.0,Tourist,Tourist Visa,65.0,Male,Nigeria,Australia,Nigeria_Main_Center,Approved,July
C-108278,2020-08-22,2020-11-06,76.0,Transit,C1,30.0,Other,Iran,Netherlands,Iran_Main_Center,Approved,August
C-108279,2020-09-04,2020-12-25,112.0,Work,H1B,34.0,Other,Russia,UAE,Russia_Main_Center,Approved,September
C-108280,2020-08-03,2020-09-12,40.0,Tourist,B2,54.0,Other,India,UK,Kolkata_Center,Denied,August
C-108281,2021-12-29,2022-04-26,118.0,Work,Employment Pass,63.0,Other,India,Switzerland,Delhi_Center,Approved,December
C-108282,2020-12-26,2021-01-28,33.0,Tourist,Tourist Visa,72.0,Other,Russia,Singapore,Russia_Main_Center,Approved,December
C-108283,2023-07-12,2023-09-13,63.0,Student,Student Tier 4,19.0,Other,Canada,Netherlands,Vancouver_Center,Approved,July
C-108284,2022-07-17,2022-08-17,31.0,Tourist,Tourist Visa,18.0,Other,Thailand,Japan,Thailand_Main_Center,Denied,July
C-108285,2020-12-27,2021-04-02,96.0,Work,Skilled Worker,22.0,Male,Japan,UAE,Japan_Main_Center,Approved,December
C-108286,2020-04-02,2020-07-18,107.0,Work,Employment Pass,48.0,Other,France,Germany,France_Main_Center,Approved,April
C-108287,2021-12-11,2022-01-07,27.0,Business,Business Visitor,45.0,Male,Philippines,Germany,Manila_Center,Approved,December
C-108288,2021-01-31,2021-03-10,38.0,Tourist,Visitor Subclass 600,48.0,Female,Italy,France,Italy_Main_Center,Approved,January
C-108289,2022-11-21,2023-02-13,84.0,Diplomatic,Unknown,32.0,Other,Italy,Switzerland,Italy_Main_Center,Denied,November
C-108290,2021-11-13,2021-12-19,36.0,Student,Unknown,39.0,Female,Italy,Japan,Italy_Main_Center,Approved,November
C-108291,2023-01-09,2023-04-29,110.0,Work,Skilled Worker,33.0,Male,Turkey,Singapore,Turkey_Main_Center,Approved,January
C-108292,2022-03-02,2022-04-22,51.0,Student,Unknown,27.0,Female,China,France,Shanghai_Center,Denied,March
C-108293,2022-10-03,2022-10-31,28.0,Tourist,Tourist Visa,23.0,Other,South Korea,Japan,South Korea_Main_Center,Approved,October
C-108294,2023-07-08,2025-03-15,616.0,Work,Skilled Worker,54.0,Other,South Korea,Germany,South Korea_Main_Center,Denied,July
C-108295,2024-10-19,2024-11-17,29.0,Student,F1,18.0,Female,Spain,Australia,Spain_Main_Center,Approved,October
C-108296,2023-06-24,2023-08-24,61.0,Diplomatic,Diplomatic Visa,60.0,Male,Nigeria,USA,Nigeria_Main_Center,Denied,June
C-108297,2022-10-28,2022-12-18,51.0,Student,M1,28.0,Other,Bangladesh,France,Bangladesh_Main_Center,Approved,October
C-108298,2022-06-29,2022-08-30,62.0,Work,H1B,63.0,Other,Vietnam,France,Vietnam_Main_Center,Approved,June
C-108299,2021-02-01,2021-04-09,67.0,Diplomatic,A1,37.0,Male,Spain,UK,Spain_Main_Center,Approved,February
C-108300,2024-06-29,2024-10-07,100.0,Work,Employment Pass,58.0,Other,Japan,USA,Japan_Main_Center,Approved,June
C-108301,2023-09-22,2023-12-23,92.0,Work,Work Permit,21.0,Female,Japan,Canada,Japan_Main_Center,Approved,September
C-108302,2023-10-09,2023-11-07,29.0,Tourist,B2,44.0,Male,Italy,Singapore,Italy_Main_Center,Approved,October
C-108303,2022-09-25,2022-10-31,36.0,Transit,Transit Visa,66.0,Other,Vietnam,Canada,Vietnam_Main_Center,Approved,September
C-108304,2020-08-28,2020-10-04,37.0,Business,Business Visitor,43.0,Female,Spain,Singapore,Spain_Main_Center,Approved,August
C-108305,2020-02-10,2020-05-07,87.0,Work,Skilled Worker,69.0,Other,Bangladesh,USA,Bangladesh_Main_Center,Approved,February
C-108306,2021-10-28,2021-11-01,4.0,Student,F1,28.0,Male,Germany,USA,Berlin_Center,Approved,October
C-108307,2020-05-12,2020-06-02,21.0,Business,Business Visitor,39.0,Female,Canada,Australia,Toronto_Center,Approved,May
C-108308,2020-03-25,2020-05-15,51.0,Tourist,Visitor Subclass 600,23.0,Other,Turkey,Netherlands,Turkey_Main_Center,Approved,March
C-108309,2024-03-17,2025-04-24,403.0,Tourist,Schengen Tourist,71.0,Female,Egypt,France,Egypt_Main_Center,Denied,March
C-108310,2023-10-07,2023-11-13,37.0,Tourist,Tourist Visa,38.0,Other,Italy,Germany,Italy_Main_Center,Approved,October
C-108311,2020-07-07,2020-08-08,32.0,Business,Business Visitor,30.0,Female,Italy,Japan,Italy_Main_Center,Approved,July
C-108312,2024-07-12,2024-09-12,62.0,Tourist,B2,44.0,Female,Canada,Australia,Toronto_Center,Approved,July
C-108313,2020-11-03,2020-12-04,31.0,Tourist,Visitor Subclass 600,40.0,Other,Philippines,USA,Manila_Center,Approved,November
C-108314,2023-04-11,2023-05-04,23.0,Tourist,Visitor Subclass 600,51.0,Male,Thailand,Singapore,Thailand_Main_Center,Denied,April
C-108315,2022-01-27,2022-03-08,40.0,Tourist,Schengen Tourist,24.0,Female,Japan,Singapore,Japan_Main_Center,Approved,January
C-108316,2020-11-13,2021-03-28,135.0,Work,Work Permit,25.0,Male,Spain,New Zealand,Spain_Main_Center,Approved,November
C-108317,2024-09-16,2024-12-18,93.0,Work,Employment Pass,71.0,Other,Colombia,USA,Colombia_Main_Center,Approved,September
C-108318,2024-04-22,2024-05-22,30.0,Student,Student Tier 4,20.0,Female,Bangladesh,USA,Bangladesh_Main_Center,Approved,April
C-108319,2023-06-03,2023-09-26,115.0,Work,Employment Pass,60.0,Female,Brazil,France,Sao Paulo_Center,Approved,June
C-108320,2024-02-29,2024-05-03,64.0,Student,Study Permit,25.0,Female,Pakistan,USA,Pakistan_Main_Center,Approved,February
C-108321,2023-03-17,2023-04-13,27.0,Tourist,Visitor Subclass 600,54.0,Female,Japan,UK,Japan_Main_Center,Approved,March
C-108322,2024-04-11,2024-05-27,46.0,Tourist,Schengen Tourist,25.0,Male,Germany,UK,Frankfurt_Center,Approved,April
C-108323,2024-10-25,2024-12-28,64.0,Diplomatic,A1,21.0,Male,Iran,France,Iran_Main_Center,Approved,October
C-108324,2021-10-11,2022-01-31,112.0,Work,Employment Pass,22.0,Female,Kenya,Switzerland,Kenya_Main_Center,Approved,October
C-108325,2022-04-05,2024-02-26,36.0,Tourist,Visitor Subclass 600,28.0,Other,Nigeria,Japan,Nigeria_Main_Center,Pending,April
C-108326,2024-02-07,2024-02-26,36.0,Business,Unknown,26.0,Female,Kenya,USA,Kenya_Main_Center,Pending,February
C-108327,2022-03-03,2022-04-09,37.0,Student,Study Permit,26.0,Male,India,Netherlands,Hyderabad_Center,Denied,March
C-108328,2021-06-29,2021-09-22,85.0,Work,L1,47.0,Female,Italy,Australia,Italy_Main_Center,Approved,June
C-108329,2022-02-04,2022-03-06,30.0,Tourist,B2,24.0,Female,Germany,Singapore,Berlin_Center,Approved,February
C-108330,2020-06-26,2020-08-11,46.0,Tourist,Visitor Subclass 600,59.0,Female,China,Netherlands,Chengdu_Center,Approved,June
C-108331,2022-02-17,2022-03-16,27.0,Tourist,Tourist Visa,28.0,Male,South Korea,Japan,South Korea_Main_Center,Denied,February
C-108332,2020-06-13,2024-02-26,36.0,Tourist,B2,57.0,Male,Thailand,UK,Thailand_Main_Center,Pending,June
C-108333,2024-06-15,2024-07-19,34.0,Tourist,Visitor Subclass 600,70.0,Other,Philippines,Switzerland,Manila_Center,Approved,June
C-108334,2022-02-16,2022-05-22,95.0,Work,Unknown,59.0,Female,Canada,UAE,Montreal_Center,Approved,February
C-108335,2021-03-18,2021-05-01,44.0,Student,F1,25.0,Male,Bangladesh,New Zealand,Bangladesh_Main_Center,Approved,March
C-108336,2024-04-22,2024-05-29,37.0,Student,Study Permit,26.0,Other,India,New Zealand,Chennai_Center,Approved,April
C-108337,2020-02-07,2020-03-20,42.0,Student,M1,21.0,Female,Pakistan,Netherlands,Pakistan_Main_Center,Approved,February
C-108338,2021-06-01,2021-07-15,44.0,Tourist,Tourist Visa,37.0,Male,Thailand,Singapore,Thailand_Main_Center,Denied,June
C-108339,2022-07-06,2022-10-07,93.0,Work,Skilled Worker,18.0,Female,France,Germany,France_Main_Center,Denied,July
C-108340,2023-11-29,2024-02-14,77.0,Work,L1,40.0,Other,Kenya,Australia,Kenya_Main_Center,Approved,November
C-108341,2020-08-05,2020-09-25,51.0,Student,F1,30.0,Other,Germany,UK,Berlin_Center,Approved,August
C-108342,2022-04-08,2022-05-09,31.0,Tourist,Visitor Subclass 600,75.0,Male,Japan,UAE,Japan_Main_Center,Approved,April
