Case_ID,Application_Date,Decision_Date,Processing_Days,Visa_Type,Visa_Class,Applicant_Age,Gender,Applicant_Country,Visa_Country,Processing_Center,Case_Status,Application_Month
C-105962,2024-06-09,2024-02-26,36.0,Family,Partner Visa,59.0,Other,Nigeria,New Zealand,Nigeria_Main_Center,Pending,6
C-105963,2020-09-09,2020-10-25,46.0,Student,M1,22.0,Other,France,Germany,France_Main_Center,Approved,9
C-105964,2024-11-28,2025-01-07,40.0,Tourist,Schengen Tourist,68.0,Female,Bangladesh,Germany,Bangladesh_Main_Center,Approved,11
C-105965,2023-09-26,2023-12-24,89.0,Work,H1B,18.0,Female,Philippines,New Zealand,Manila_Center,Approved,9
C-105966,2022-06-27,2022-08-04,38.0,Transit,Transit Visa,68.0,Male,Kenya,Japan,Kenya_Main_Center,Unknown,6
C-105967,2024-08-28,2024-09-29,32.0,Tourist,Visitor Subclass 600,56.0,Female,Peru,UAE,Peru_Main_Center,Approved,8
C-105968,2021-03-20,2021-04-23,34.0,Tourist,B2,23.0,Other,Iran,UAE,Iran_Main_Center,Approved,3
C-105969,2020-09-24,2020-11-20,57.0,Student,Student Tier 4,22.0,Male,France,Germany,France_Main_Center,Approved,9
C-105970,2020-04-29,2020-07-24,86.0,Work,L1,49.0,Other,Iran,Japan,Iran_Main_Center,Approved,4
C-105971,2022-02-02,2022-03-01,27.0,Tourist,Visitor Subclass 600,67.0,Other,Kenya,Australia,Kenya_Main_Center,Approved,2
C-105972,2023-11-08,2023-12-20,42.0,Tourist,Tourist Visa,48.0,Female,Spain,New Zealand,Spain_Main_Center,Approved,11
C-105973,2022-10-23,2024-02-26,36.0,Work,L1,43.0,Female,Peru,Japan,Peru_Main_Center,Pending,10
C-105974,2023-01-15,2024-02-26,36.0,Student,F1,28.0,Female,Germany,Switzerland,Frankfurt_Center,Pending,1
C-105975,2022-08-24,2022-12-28,126.0,Work,Employment Pass,25.0,Male,UK,Canada,Manchester_Center,Approved,8
C-105976,2023-11-06,2023-12-20,44.0,Tourist,Schengen Tourist,38.0,Other,China,France,Guangzhou_Center,Approved,11
C-105977,2021-01-05,2021-02-12,38.0,Tourist,Tourist Visa,73.0,Male,Nigeria,Switzerland,Nigeria_Main_Center,Approved,1
C-105978,2022-07-24,2022-10-24,92.0,Work,Employment Pass,19.0,Female,Germany,UAE,Berlin_Center,Approved,7
C-105979,2022-02-26,2022-06-03,97.0,Work,Employment Pass,75.0,Male,Mexico,USA,Juarez_Center,Denied,2
C-105980,2023-09-07,2023-11-02,56.0,Student,F1,24.0,Male,India,Switzerland,Chennai_Center,Approved,9
C-105981,2021-08-27,2021-10-10,44.0,Tourist,B2,71.0,Female,France,Australia,France_Main_Center,Approved,8
C-105982,2020-01-14,2020-05-15,122.0,Work,L1,56.0,Other,Brazil,Singapore,Unknown,Denied,1
C-105983,2023-11-03,2024-01-20,78.0,Student,Student Tier 4,30.0,Female,France,Australia,France_Main_Center,Approved,11
C-105984,2023-02-14,2023-03-22,36.0,Student,F1,23.0,Male,UK,Germany,London_Center,Approved,2
C-105985,2020-11-29,2021-01-15,47.0,Student,F1,22.0,Male,Turkey,Singapore,Turkey_Main_Center,Approved,11
C-105986,2024-12-28,2025-01-18,21.0,Tourist,Tourist Visa,59.0,Other,South Korea,Singapore,South Korea_Main_Center,Approved,12
C-105987,2020-02-15,2020-03-09,23.0,Business,Schengen Business,75.0,Other,Russia,Australia,Russia_Main_Center,Approved,2
C-105988,2023-04-13,2023-05-05,22.0,Tourist,Unknown,19.0,Female,Japan,Netherlands,Japan_Main_Center,Denied,4
C-105989,2020-09-11,2020-11-12,62.0,Work,Employment Pass,66.0,Male,Germany,USA,Berlin_Center,Approved,9
C-105990,2021-10-17,2021-12-01,45.0,Student,Study Permit,19.0,Female,Mexico,USA,Mexico City_Center,Denied,10
C-105991,2024-10-10,2024-11-30,51.0,Diplomatic,A1,41.0,Female,India,USA,Chennai_Center,Approved,10
C-105992,2024-05-08,2024-05-28,20.0,Tourist,Schengen Tourist,47.0,Male,Philippines,New Zealand,Cebu_Center,Approved,5
C-105993,2021-01-06,2021-02-18,43.0,Student,M1,22.0,Other,Colombia,Netherlands,Colombia_Main_Center,Denied,1
C-105994,2022-04-06,2022-07-04,89.0,Work,Employment Pass,59.0,Other,Iran,Germany,Iran_Main_Center,Approved,4
C-105995,2021-11-27,2022-01-29,63.0,Work,L1,73.0,Unknown,Kenya,New Zealand,Kenya_Main_Center,Approved,11
C-105996,2023-04-11,2023-10-01,173.0,Family,Family Reunion,60.0,Other,Colombia,Germany,Colombia_Main_Center,Approved,4
C-105997,2021-08-06,2021-09-17,42.0,Tourist,B2,18.0,Female,Peru,UAE,Peru_Main_Center,Approved,8
C-105998,2022-04-11,2022-05-10,29.0,Student,Unknown,24.0,Male,France,UAE,France_Main_Center,Denied,4
C-105999,2023-01-04,2023-02-15,42.0,Tourist,Schengen Tourist,26.0,Male,China,Germany,Shanghai_Center,Approved,1
C-106000,2021-05-14,2021-06-06,23.0,Business,Business Visitor,52.0,Other,Turkey,New Zealand,Turkey_Main_Center,Approved,5
C-106001,2021-08-09,2024-02-26,36.0,Student,Student Tier 4,18.0,Female,Canada,Singapore,Vancouver_Center,Pending,8
C-106002,2023-01-03,2023-02-10,38.0,Tourist,Schengen Tourist,27.0,Male,Canada,Singapore,Toronto_Center,Approved,1
C-106003,2020-01-07,2020-04-18,102.0,Work,Skilled Worker,35.0,Other,China,Switzerland,Shanghai_Center,Approved,1
C-106004,2024-11-28,2024-12-29,31.0,Tourist,Tourist Visa,50.0,Female,Germany,USA,Berlin_Center,Approved,11
C-106005,2020-10-22,2024-02-26,36.0,Student,Unknown,26.0,Other,France,Singapore,France_Main_Center,Pending,10
C-106006,2024-04-19,2024-05-11,22.0,Tourist,Tourist Visa,40.0,Female,Mexico,UK,Monterrey_Center,Approved,4
C-106007,2021-11-13,2022-01-22,70.0,Work,Skilled Worker,46.0,Male,China,Australia,Guangzhou_Center,Approved,11
C-106008,2022-02-03,2022-03-12,37.0,Student,M1,27.0,Other,South Korea,New Zealand,South Korea_Main_Center,Approved,2
C-106009,2024-11-12,2025-01-26,75.0,Diplomatic,Diplomatic Visa,28.0,Male,South Korea,Netherlands,South Korea_Main_Center,Approved,11
C-106010,2022-11-20,2023-03-22,122.0,Work,Employment Pass,52.0,Female,Thailand,Switzerland,Thailand_Main_Center,Approved,11
C-106011,2021-03-21,2021-05-03,43.0,Diplomatic,A1,60.0,Male,Italy,New Zealand,Italy_Main_Center,Approved,3
C-106012,2023-01-26,2023-02-25,30.0,Business,B1,40.0,Male,Peru,Canada,Peru_Main_Center,Approved,1
C-106013,2021-11-01,2021-12-10,39.0,Business,Business Visitor,68.0,Other,Iran,USA,Iran_Main_Center,Approved,11
C-106014,2024-02-03,2024-04-26,83.0,Work,Employment Pass,27.0,Female,Mexico,Japan,Mexico City_Center,Approved,2
C-106015,2023-10-01,2023-11-05,35.0,Tourist,Tourist Visa,69.0,Female,Mexico,UK,Monterrey_Center,Approved,10
C-106016,2020-04-20,2020-08-09,111.0,Work,H1B,57.0,Male,Russia,UK,Russia_Main_Center,Approved,4
C-106017,2021-06-18,2021-08-01,44.0,Diplomatic,Unknown,46.0,Male,Kenya,New Zealand,Kenya_Main_Center,Unknown,6
C-106018,2020-06-01,2020-07-21,50.0,Student,F1,39.0,Other,Brazil,USA,Brasilia_Center,Approved,6
C-106019,2024-07-29,2024-08-15,17.0,Business,Business Visitor,62.0,Female,Colombia,UK,Colombia_Main_Center,Approved,7
C-106020,2024-01-31,2024-03-20,49.0,Student,Study Permit,30.0,Female,Russia,Canada,Russia_Main_Center,Approved,1
C-106021,2023-05-12,2023-06-18,37.0,Student,Study Permit,21.0,Female,Colombia,Australia,Colombia_Main_Center,Approved,5
C-106022,2022-11-14,2023-02-06,84.0,Work,Skilled Worker,35.0,Male,Brazil,Germany,Brasilia_Center,Approved,11
C-106023,2022-01-29,2022-04-29,90.0,Work,Skilled Worker,40.0,Male,Spain,New Zealand,Spain_Main_Center,Approved,1
C-106024,2020-11-01,2021-01-30,90.0,Work,Employment Pass,23.0,Other,Philippines,France,Manila_Center,Approved,11
C-106025,2023-07-14,2023-08-24,41.0,Tourist,Schengen Tourist,57.0,Female,UK,New Zealand,London_Center,Unknown,7
C-106026,2023-12-05,2024-01-22,48.0,Work,Skilled Worker,52.0,Female,Japan,Canada,Japan_Main_Center,Approved,12
C-106027,2022-02-26,2022-03-27,29.0,Tourist,Unknown,48.0,Male,Japan,Switzerland,Japan_Main_Center,Approved,2
C-106028,2024-04-11,2024-07-23,103.0,Work,Work Permit,64.0,Female,Japan,France,Japan_Main_Center,Approved,4
C-106029,2021-02-05,2021-05-19,103.0,Work,H1B,56.0,Female,Colombia,France,Colombia_Main_Center,Approved,2
C-106030,2020-03-22,2020-04-17,26.0,Tourist,Tourist Visa,39.0,Other,South Korea,Singapore,South Korea_Main_Center,Approved,3
C-106031,2021-09-18,2021-12-18,91.0,Work,Work Permit,72.0,Female,Colombia,Netherlands,Colombia_Main_Center,Approved,9
C-106032,2024-06-08,2024-12-08,183.0,Family,Partner Visa,59.0,Male,Pakistan,Netherlands,Pakistan_Main_Center,Denied,6
C-106033,2020-06-30,2020-08-13,44.0,Tourist,B2,28.0,Other,South Korea,Switzerland,South Korea_Main_Center,Approved,6
C-106034,2024-10-29,2024-12-24,56.0,Transit,Transit Visa,64.0,Female,UK,Canada,London_Center,Approved,10
C-106035,2022-09-29,2022-11-02,34.0,Student,Unknown,27.0,Other,Canada,Australia,Montreal_Center,Approved,9
C-106036,2022-07-28,2022-11-27,122.0,Work,Skilled Worker,61.0,Female,Japan,New Zealand,Japan_Main_Center,Unknown,7
C-106037,2021-09-14,2021-09-23,9.0,Tourist,Tourist Visa,32.0,Female,Bangladesh,Canada,Bangladesh_Main_Center,Approved,9
C-106038,2024-04-05,2024-05-07,32.0,Work,Work Permit,67.0,Male,Mexico,Germany,Juarez_Center,Approved,4
C-106039,2024-08-03,2024-09-22,50.0,Tourist,Schengen Tourist,50.0,Female,China,New Zealand,Beijing_Center,Approved,8
C-106040,2021-12-04,2024-02-26,36.0,Student,M1,29.0,Female,Kenya,Netherlands,Kenya_Main_Center,Pending,12
C-106041,2024-03-19,2024-06-19,92.0,Work,L1,33.0,Other,Pakistan,Australia,Pakistan_Main_Center,Approved,3
C-106042,2022-07-08,2022-11-01,116.0,Work,L1,63.0,Female,Bangladesh,New Zealand,Bangladesh_Main_Center,Approved,7
C-106043,2021-08-29,2021-10-31,63.0,Student,M1,19.0,Male,Canada,Germany,Vancouver_Center,Approved,8
C-106044,2024-01-08,2024-03-13,65.0,Work,Skilled Worker,29.0,Male,Spain,UK,Spain_Main_Center,Approved,1
C-106045,2024-01-20,2024-03-16,56.0,Student,Study Permit,30.0,Other,China,Australia,Shanghai_Center,Approved,1
C-106046,2023-12-03,2024-03-23,111.0,Work,L1,71.0,Female,China,France,Guangzhou_Center,Approved,12
C-106047,2020-08-18,2020-12-09,113.0,Work,H1B,46.0,Female,Canada,Australia,Montreal_Center,Unknown,8
C-106048,2024-09-28,2024-10-26,28.0,Tourist,Schengen Tourist,60.0,Male,Peru,France,Peru_Main_Center,Approved,9
C-106049,2021-06-23,2021-08-17,55.0,Tourist,Schengen Tourist,47.0,Other,Colombia,Germany,Colombia_Main_Center,Approved,6
C-106050,2023-05-05,2023-05-18,13.0,Tourist,B2,28.0,Female,Kenya,Singapore,Kenya_Main_Center,Approved,5
C-106051,2020-04-13,2024-02-26,36.0,Student,M1,21.0,Male,Colombia,USA,Colombia_Main_Center,Pending,4
C-106052,2024-03-16,2024-05-10,55.0,Student,Student Tier 4,39.0,Other,Nigeria,Switzerland,Nigeria_Main_Center,Approved,3
C-106053,2021-10-27,2021-12-26,60.0,Diplomatic,Unknown,40.0,Female,Iran,USA,Iran_Main_Center,Denied,10
C-106054,2023-07-05,2023-10-20,107.0,Work,H1B,60.0,Male,China,UAE,Chengdu_Center,Approved,7
C-106055,2020-12-10,2021-07-30,232.0,Family,Partner Visa,86.0,Male,Japan,Netherlands,Japan_Main_Center,Approved,12
C-106056,2021-11-29,2022-01-12,44.0,Tourist,Unknown,70.0,Other,France,Germany,France_Main_Center,Approved,11
C-106057,2022-12-22,2023-01-16,25.0,Tourist,B2,27.0,Male,Egypt,UAE,Egypt_Main_Center,Approved,12
C-106058,2020-01-12,2020-02-10,29.0,Student,F1,25.0,Other,Thailand,Singapore,Thailand_Main_Center,Approved,1
C-106059,2024-11-20,2025-04-08,139.0,Work,H1B,58.0,Male,Nigeria,Australia,Nigeria_Main_Center,Approved,11
C-106060,2021-11-11,2021-12-09,28.0,Tourist,Schengen Tourist,55.0,Other,Iran,Japan,Iran_Main_Center,Approved,11
C-106061,2023-10-20,2023-11-12,23.0,Tourist,B2,48.0,Female,Japan,Australia,Japan_Main_Center,Approved,10
C-106062,2020-04-06,2020-05-24,48.0,Student,M1,21.0,Female,Colombia,Netherlands,Colombia_Main_Center,Denied,4
C-106063,2022-12-30,2023-02-25,57.0,Student,Study Permit,27.0,Male,Philippines,Singapore,Manila_Center,Approved,12
C-106064,2024-01-11,2024-02-17,37.0,Student,Study Permit,27.0,Male,Italy,New Zealand,Italy_Main_Center,Approved,1
C-106065,2020-07-01,2020-09-24,85.0,Work,Unknown,67.0,Female,Turkey,France,Turkey_Main_Center,Approved,7
C-106066,2021-03-08,2021-03-31,23.0,Tourist,Visitor Subclass 600,56.0,Female,India,Japan,Mumbai_Center,Denied,3
C-106067,2023-01-02,2023-04-02,90.0,Work,Skilled Worker,32.0,Male,Colombia,Netherlands,Colombia_Main_Center,Approved,1
C-106068,2021-09-16,2021-12-19,94.0,Work,Work Permit,62.0,Male,Bangladesh,Switzerland,Bangladesh_Main_Center,Approved,9
C-106069,2023-01-15,2023-04-28,103.0,Work,H1B,52.0,Unknown,Spain,Switzerland,Spain_Main_Center,Approved,1
C-106070,2020-11-06,2024-02-26,36.0,Work,Work Permit,43.0,Other,Japan,UAE,Japan_Main_Center,Pending,11
C-106071,2020-05-21,2020-10-05,137.0,Work,Employment Pass,22.0,Female,Egypt,Switzerland,Egypt_Main_Center,Approved,5
C-106072,2020-08-08,2020-10-02,55.0,Tourist,Tourist Visa,42.0,Female,Vietnam,France,Vietnam_Main_Center,Approved,8
C-106073,2020-05-22,2020-06-20,29.0,Student,F1,27.0,Female,Mexico,UK,Monterrey_Center,Approved,5
C-106074,2023-04-16,2023-05-15,29.0,Tourist,Schengen Tourist,51.0,Other,Bangladesh,France,Bangladesh_Main_Center,Approved,4
C-106075,2020-09-03,2020-12-04,92.0,Work,L1,39.0,Female,South Korea,Netherlands,South Korea_Main_Center,Approved,9
C-106076,2020-09-02,2022-02-01,517.0,Tourist,Tourist Visa,72.0,Other,Peru,Japan,Peru_Main_Center,Denied,9
C-106077,2021-04-15,2021-06-06,52.0,Diplomatic,Diplomatic Visa,60.0,Female,UK,Germany,Manchester_Center,Approved,4
C-106078,2021-07-31,2021-10-14,75.0,Student,M1,25.0,Male,Peru,USA,Peru_Main_Center,Approved,7
C-106079,2021-04-16,2021-07-10,85.0,Work,Employment Pass,53.0,Other,India,Canada,Mumbai_Center,Approved,4
C-106080,2020-06-17,2020-07-21,34.0,Student,F1,19.0,Male,Mexico,Japan,Monterrey_Center,Denied,6
C-106081,2023-02-18,2023-03-13,23.0,Tourist,Schengen Tourist,38.0,Female,Italy,Japan,Italy_Main_Center,Approved,2
C-106082,2022-12-08,2023-01-27,50.0,Student,F1,27.0,Male,Peru,Australia,Peru_Main_Center,Denied,12
C-106083,2022-09-05,2022-09-28,23.0,Tourist,Schengen Tourist,51.0,Male,South Korea,UAE,South Korea_Main_Center,Approved,9
C-106084,2023-10-14,2023-12-04,51.0,Student,Student Tier 4,18.0,Male,Brazil,New Zealand,Sao Paulo_Center,Approved,10
C-106085,2024-01-03,2024-02-26,36.0,Work,Work Permit,58.0,Other,Egypt,Germany,Egypt_Main_Center,Pending,1
C-106086,2021-07-26,2021-08-26,31.0,Business,Schengen Business,23.0,Male,France,Netherlands,France_Main_Center,Approved,7
C-106087,2024-10-09,2024-11-07,29.0,Tourist,Schengen Tourist,50.0,Male,Colombia,Netherlands,Colombia_Main_Center,Approved,10
C-106088,2024-11-20,2024-12-12,22.0,Business,Business Visitor,22.0,Male,Peru,Germany,Peru_Main_Center,Approved,11
C-106089,2022-02-15,2022-03-26,39.0,Student,M1,21.0,Female,South Korea,Canada,South Korea_Main_Center,Approved,2
C-106090,2022-09-26,2022-11-25,60.0,Work,H1B,62.0,Other,Iran,Canada,Iran_Main_Center,Approved,9
C-106091,2022-04-21,2022-07-22,92.0,Work,H1B,36.0,Male,Germany,Singapore,Berlin_Center,Approved,4
C-106092,2022-07-23,2022-12-10,140.0,Work,L1,68.0,Male,Thailand,UK,Thailand_Main_Center,Approved,7
C-106093,2023-07-19,2023-08-31,43.0,Student,F1,24.0,Male,Brazil,France,Sao Paulo_Center,Approved,7
C-106094,2024-10-20,2024-02-26,36.0,Tourist,B2,57.0,Female,South Korea,Switzerland,South Korea_Main_Center,Pending,10
C-106095,2020-01-03,2020-01-31,28.0,Business,Schengen Business,31.0,Other,Turkey,Switzerland,Turkey_Main_Center,Denied,1
C-106096,2021-11-26,2021-12-31,35.0,Student,M1,30.0,Male,France,Switzerland,France_Main_Center,Approved,11
C-106097,2021-12-30,2022-01-27,28.0,Tourist,Tourist Visa,63.0,Female,Iran,UAE,Iran_Main_Center,Approved,12
C-106098,2023-10-22,2024-06-04,226.0,Family,IR1,63.0,Female,China,USA,Chengdu_Center,Approved,10
C-106099,2023-12-06,2024-01-14,39.0,Student,F1,22.0,Other,Vietnam,Australia,Vietnam_Main_Center,Approved,12
C-106100,2022-05-13,2022-06-24,42.0,Student,Unknown,18.0,Female,Bangladesh,Singapore,Bangladesh_Main_Center,Approved,5
C-106101,2021-04-15,2021-05-15,30.0,Student,Student Tier 4,21.0,Male,China,Switzerland,Shanghai_Center,Approved,4
C-106102,2021-02-05,2021-03-28,51.0,Student,F1,21.0,Male,South Korea,Singapore,South Korea_Main_Center,Approved,2
C-106103,2021-12-22,2022-01-21,30.0,Business,Schengen Business,36.0,Other,France,USA,France_Main_Center,Approved,12
C-106104,2024-06-08,2024-09-22,106.0,Work,Unknown,34.0,Male,Germany,Switzerland,Berlin_Center,Approved,6
C-106105,2020-10-09,2024-02-26,36.0,Student,M1,28.0,Female,Mexico,New Zealand,Mexico City_Center,Pending,10
C-106106,2020-02-08,2020-03-06,27.0,Tourist,Schengen Tourist,70.0,Other,China,France,Beijing_Center,Denied,2
C-106107,2021-04-24,2024-02-26,36.0,Diplomatic,Diplomatic Visa,20.0,Other,Philippines,Germany,Cebu_Center,Pending,4
C-106108,2024-05-07,2024-06-17,41.0,Student,Student Tier 4,21.0,Male,UK,UAE,Manchester_Center,Approved,5
C-106109,2021-12-24,2022-03-11,77.0,Work,Skilled Worker,59.0,Other,Russia,Germany,Russia_Main_Center,Approved,12
C-106110,2022-02-04,2022-06-17,133.0,Work,Skilled Worker,57.0,Other,Turkey,UAE,Unknown,Approved,2
C-106111,2022-08-31,2022-12-03,94.0,Work,Work Permit,20.0,Male,Brazil,Switzerland,Rio de Janeiro_Center,Approved,8
C-106112,2021-03-24,2021-08-10,139.0,Family,CR1,68.0,Female,France,Canada,France_Main_Center,Approved,3
C-106113,2023-05-13,2023-07-20,68.0,Work,Skilled Worker,39.0,Other,Japan,Netherlands,Japan_Main_Center,Approved,5
C-106114,2020-03-04,2022-02-01,699.0,Business,B1,39.0,Male,Peru,Germany,Peru_Main_Center,Denied,3
C-106115,2023-12-03,2024-02-26,36.0,Family,Partner Visa,3.0,Other,Nigeria,Australia,Nigeria_Main_Center,Pending,12
C-106116,2022-10-04,2023-03-28,175.0,Family,CR1,77.0,Other,Iran,Australia,Iran_Main_Center,Approved,10
C-106117,2023-11-20,2023-12-28,38.0,Tourist,B2,30.0,Female,Spain,Canada,Spain_Main_Center,Approved,11
C-106118,2022-07-31,2022-09-19,50.0,Tourist,Visitor Subclass 600,50.0,Unknown,Colombia,New Zealand,Colombia_Main_Center,Approved,7
C-106119,2020-06-21,2020-12-10,172.0,Family,Family Reunion,50.0,Other,Bangladesh,USA,Bangladesh_Main_Center,Approved,6
C-106120,2020-03-08,2020-04-14,37.0,Tourist,Tourist Visa,74.0,Male,Thailand,Switzerland,Thailand_Main_Center,Approved,3
C-106121,2023-08-25,2023-11-03,70.0,Work,Work Permit,31.0,Other,Germany,New Zealand,Unknown,Approved,8
C-106122,2024-02-11,2024-04-02,51.0,Work,H1B,24.0,Male,Nigeria,New Zealand,Nigeria_Main_Center,Approved,2
C-106123,2020-05-20,2020-07-25,66.0,Student,Student Tier 4,27.0,Male,UK,Switzerland,Manchester_Center,Approved,5
C-106124,2023-06-18,2023-10-15,119.0,Work,Employment Pass,65.0,Male,France,UAE,France_Main_Center,Approved,6
C-106125,2021-02-26,2021-03-27,29.0,Business,B1,56.0,Male,Italy,Australia,Italy_Main_Center,Denied,2
C-106126,2021-11-17,2021-11-26,9.0,Business,Business Visitor,67.0,Male,Turkey,UK,Turkey_Main_Center,Approved,11
C-106127,2024-03-01,2024-02-26,36.0,Student,F1,23.0,Female,Kenya,Netherlands,Kenya_Main_Center,Pending,3
C-106128,2020-08-08,2020-08-28,20.0,Business,Schengen Business,19.0,Female,Germany,Switzerland,Frankfurt_Center,Denied,8
C-106129,2022-01-25,2022-04-12,77.0,Work,Skilled Worker,66.0,Other,Iran,Singapore,Iran_Main_Center,Approved,1
C-106130,2020-09-26,2024-02-26,36.0,Diplomatic,Diplomatic Visa,54.0,Male,China,Japan,Beijing_Center,Pending,9
C-106131,2024-10-23,2024-11-14,22.0,Tourist,B2,23.0,Other,France,UK,France_Main_Center,Approved,10
C-106132,2021-06-13,2021-09-20,99.0,Work,Skilled Worker,53.0,Male,Iran,Switzerland,Iran_Main_Center,Approved,6
C-106133,2022-07-29,2023-02-01,187.0,Family,CR1,39.0,Male,Spain,France,Spain_Main_Center,Denied,7
C-106134,2020-01-27,2020-07-08,163.0,Family,Family Reunion,67.0,Male,Bangladesh,Australia,Bangladesh_Main_Center,Approved,1
C-106135,2024-04-07,2024-05-23,46.0,Diplomatic,A1,39.0,Other,Russia,UAE,Russia_Main_Center,Denied,4
C-106136,2021-06-02,2021-07-09,37.0,Student,Student Tier 4,23.0,Other,Mexico,New Zealand,Guadalajara_Center,Approved,6
C-106137,2022-03-30,2022-04-23,24.0,Tourist,Unknown,62.0,Male,UK,Japan,Manchester_Center,Approved,3
C-106138,2022-02-15,2022-03-04,17.0,Business,Business Visitor,54.0,Male,Vietnam,Germany,Vietnam_Main_Center,Approved,2
C-106139,2021-08-24,2021-11-21,89.0,Work,L1,51.0,Other,Philippines,USA,Cebu_Center,Approved,8
C-106140,2023-12-04,2023-12-30,26.0,Business,B1,67.0,Female,Bangladesh,UK,Bangladesh_Main_Center,Approved,12
C-106141,2023-09-25,2023-11-07,43.0,Student,M1,28.0,Other,Colombia,Japan,Colombia_Main_Center,Approved,9
C-106142,2023-09-07,2023-09-26,19.0,Tourist,Unknown,60.0,Male,Nigeria,UK,Nigeria_Main_Center,Approved,9
C-106143,2023-01-25,2023-03-10,44.0,Tourist,Schengen Tourist,38.0,Female,Iran,Netherlands,Iran_Main_Center,Approved,1
C-106144,2022-04-11,2022-05-20,39.0,Student,F1,21.0,Other,Colombia,New Zealand,Colombia_Main_Center,Approved,4
C-106145,2020-07-11,2020-10-04,85.0,Work,L1,64.0,Male,Turkey,New Zealand,Turkey_Main_Center,Denied,7
C-106146,2024-08-26,2024-12-12,108.0,Work,Work Permit,30.0,Male,Colombia,Singapore,Colombia_Main_Center,Approved,8
C-106147,2020-02-24,2020-03-11,16.0,Student,Student Tier 4,18.0,Female,Vietnam,Singapore,Vietnam_Main_Center,Denied,2
C-106148,2020-07-07,2024-02-26,36.0,Work,Employment Pass,19.0,Other,Kenya,Netherlands,Kenya_Main_Center,Pending,7
C-106149,2020-08-19,2020-09-20,32.0,Tourist,Schengen Tourist,20.0,Male,Turkey,Australia,Turkey_Main_Center,Approved,8
C-106150,2021-10-17,2021-11-20,34.0,Student,F1,25.0,Other,Bangladesh,UAE,Bangladesh_Main_Center,Approved,10
C-106151,2021-01-16,2021-05-02,106.0,Work,Skilled Worker,20.0,Male,Bangladesh,USA,Bangladesh_Main_Center,Approved,1
C-106152,2024-05-28,2024-09-05,100.0,Work,Work Permit,58.0,Other,Vietnam,Germany,Vietnam_Main_Center,Approved,5
C-106153,2023-08-13,2023-11-01,80.0,Diplomatic,A1,35.0,Male,Nigeria,New Zealand,Nigeria_Main_Center,Approved,8
C-106154,2021-07-07,2021-08-13,37.0,Tourist,Tourist Visa,40.0,Other,UK,Netherlands,Manchester_Center,Approved,7
C-106155,2024-12-11,2025-02-11,62.0,Transit,C1,67.0,Male,France,USA,France_Main_Center,Unknown,12
C-106156,2021-08-03,2021-09-20,48.0,Tourist,Visitor Subclass 600,40.0,Other,Bangladesh,Japan,Bangladesh_Main_Center,Approved,8
C-106157,2020-06-09,2020-07-13,34.0,Business,Schengen Business,29.0,Other,Nigeria,Japan,Nigeria_Main_Center,Denied,6
